Dia,Tienda,Clave Producto,Producto,Piezas,Ventas Monto,Existencias,Inventario Monto
2016/09/06,154 ALTABRISA MERIDA,11956022888,HADA FLYING FAIRY TINKERBELL,0,0,1,450
2016/09/06,120 PUEBLA 5 DE MAYO,11956025002,KNS KINETIC SAND NEON 170 G,0,0,7,1043
2016/09/06,130 PLAZA PATRIA,11956027870,DNG SET CON VIDA,0,0,3,1947
2016/09/06,295 CEDIS JUGUETRON,11956027454,PAW TABLETA DE RYDER,0,0,12,3588
2016/09/06,153 TUXTLA,11956025004,KNS KINETIC SAND TRIO,0,0,5,2445
2016/09/06,119 LERMA,11956026554,BGM MEMORIA PAW PATROL,0,0,1,195
2016/09/06,129 CUERNAVACA SAN DIEGO,11956027927,DNG SET DE VIAJE,0,0,1,399
2016/09/06,107 CENTRAL DE ABASTOS,11956015695,ZOOBLES CREATURAS MAGICAS DOBLE,0,0,0,-43
2016/09/06,106 REAL CENTER GUADALAJARA,11956024271,PAW SET DE JUEGO,0,0,0,0
2016/09/06,105 GALERÍAS METEPEC,11956026203,PAW INX COCHE CHASE,0,0,5,1995
2016/09/06,104 MUNDO E,11956027341,DGB DIGIBIRD 2 EN 1 STAND DE ARBOL,0,0,4,2196
2016/09/06,103 INSURGENTES,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,1,259
2016/09/06,103 INSURGENTES,11956022842,MIN STEVE DE VINIL,0,0,2,1018
2016/09/06,102 SAN COSME,11956024609,DGB DIGIBIRD TRIO,0,0,4,2836
2016/09/06,177 BERNARDO QUINTANA,11956024266,PAW VEHICULO BASICO,0,0,13,5187
2016/09/06,101 GALERÍAS QUERETARO,11956026554,BGM MEMORIA PAW PATROL,0,0,0,0
2016/09/06,176 VIA VALLEJO,11956024350,DWD CHIMUELO GIGANTE 23,0,0,3,2487
2016/09/06,163 ANTEA QUERETARO,11956026609,PAW CAMION PAW PATROLLER,1,2179,0,0
2016/09/06,175 GALERIAS TOLUCA,11956024524,STF REPUESTOS DE TELA,0,0,5,645
2016/09/06,174 GOURMETERIA,11956026199,PAW INX CAJITA MARSHALL,0,0,0,0
2016/09/06,173 GALERIAS SERDAN,11956026555,BGM AVENTURAS PAW PATROL,0,0,2,518
2016/09/06,150 SAN LUIS,11956022690,BGM HIJOS CONTRA PADRES DISNEY,0,0,3,1257
2016/09/06,172 GALERIAS MAZATLAN,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,1,529
2016/09/06,149 LEÒN PLAZA MAYOR,11956024479,PAW MINI FIGURAS,0,0,1,109
2016/09/06,171 TECAMACHALCO,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,3,777
2016/09/06,148 GRAN PLAZA MERIDA,11956026426,TMNT FIGURA CON SONIDO 6,0,0,3,1317
2016/09/06,171 TECAMACHALCO,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,18,7362
2016/09/06,147 MONTEJO,11956027454,PAW TABLETA DE RYDER,0,0,7,2583
2016/09/06,170 METROPOLI PATRIOTISMO,11956022492,MINI PELUCHES DRAGON DE 8,0,0,1,130
2016/09/06,146 ALTABRISA TABASCO,11956027926,DNG SET CREATIVO,0,0,6,1194
2016/09/06,169 GALERIAS CAMPECHE,11956024266,PAW VEHICULO BASICO,0,0,23,9177
2016/09/06,145 XALAPA LAS ANIMAS,11956028759,TMT MOV2 ARMAS,0,0,1,419
2016/09/06,168 OAXACA,11956026201,PAW INX TORRE,0,0,2,1998
2016/09/06,145 XALAPA LAS ANIMAS,11956019182,HEDBANZ DISNEY,0,0,1,419
2016/09/06,167 TECNOLOGICO METEPEC,11956026724,MEC 5 MOD SAFARI,0,0,9,3591
2016/09/06,144 XALAPA LAS AMERICAS,11956024269,PAW PELUCHE BASICO 8,0,0,54,16686
2016/09/06,166 PLAZA CRYSTAL,11956028759,TMT MOV2 ARMAS,0,0,4,1676
2016/09/06,143 CORDOBA,11956024609,DGB DIGIBIRD TRIO,0,0,8,5672
2016/09/06,166 PLAZA CRYSTAL,11956020370,BGM HEDBANZ ACTUALO,0,0,2,778
2016/09/06,142 URUAPAN AGORA,11956026425,TMNT FIGURA 2 5,0,0,3,627
2016/09/06,165 SAN JUAN DEL RIO,11956024163,DWD DRAGON Y VIKINGO,0,0,6,2214
2016/09/06,141 LAS AMERICAS BOCA DEL RIO,11956027368,PAW 6 PACK CACHORROS TRANSFORMABLES  EXCLUSIVA JUGUETRON,0,0,0,0
2016/09/06,164 LEON SUR,11956025004,KNS KINETIC SAND TRIO,0,0,1,489
2016/09/06,140 PALMAS,11956027927,DNG SET DE VIAJE,0,0,5,1995
2016/09/06,163 ANTEA QUERETARO,11956026466,KNS KINETIC SAND SET CONSTRUCCION HELADOS,0,0,7,2093
2016/09/06,139 GALERIAS ATIZAPAN,11956028759,TMT MOV2 ARMAS,0,0,0,0
2016/09/06,162 PLAZA TLALNEPANTLA,11956026618,PAW CACHORROS DE RES CATE,0,0,8,2392
2016/09/06,139 GALERIAS ATIZAPAN,11956022493,MINI PELUCHES DRAGON DE 4,0,0,1,75
2016/09/06,161 GALERIAS CELAYA,11956027341,DGB DIGIBIRD 2 EN 1 STAND DE ARBOL,0,0,4,2196
2016/09/06,138 PLAZA VALLE ORIZABA,11956024350,DWD CHIMUELO GIGANTE 23,0,0,4,3316
2016/09/06,160 GALERIAS ZACATECAS,11956027991,SFP FIG ACCION,0,0,4,636
2016/09/06,137 ANDARES GUADALAJARA,11956026554,BGM MEMORIA PAW PATROL,0,0,1,209
2016/09/06,159 PATRIA,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,3,1137
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956027870,DNG SET CON VIDA,0,0,6,3894
2016/09/06,159 PATRIA,11956022493,MINI PELUCHES DRAGON DE 4,0,0,4,522
2016/09/06,135 SAN JERONIMO,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,7,2163
2016/09/06,158 RIO MAYO,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,1,289
2016/09/06,135 SAN JERONIMO,11956017872,BGM HEDBANZ  ADULTOS,0,0,8,3352
2016/09/06,157 TOWN CENTER ROSARIO,11956026555,BGM AVENTURAS PAW PATROL,0,0,0,0
2016/09/06,123 GALERIAS GUADALAJARA,11956026754,FLYING FAIRY PRINCESA,0,0,10,7591
2016/09/06,134 POWER CENTER COACALCO,11956022682,DUSTY SOAR LEARN,0,0,11,6605
2016/09/06,156 TABASCO 2000,11956027368,PAW 6 PACK CACHORROS TRANSFORMABLES  EXCLUSIVA JUGUETRON,0,0,0,0
2016/09/06,121 OUTLET PUEBLA,11956027992,SFP FIG ACCION SONIDO,0,0,3,1464
2016/09/06,133 ALTARIA AGUASCALIENTES,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,1,579
2016/09/06,155 PEDREGAL,11956028639,KNS BLD KINETIC BUILD BICOLOR 500 GRS,0,0,3,957
2016/09/06,121 OUTLET PUEBLA,11956020720,PLP LEON,0,0,1,115
2016/09/06,132 LA CUSPIDE,11956026759,SC KIT DE TELAS JUMBO,0,0,3,777
2016/09/06,504 PRICE TOYS IZTAPALAPA,11956029033,BGM RETO EN FAMILIA,0,0,28,7168
2016/09/06,155 PEDREGAL,11956020699,BGM HIJOS CONTRA PADRES,0,0,7,1953
2016/09/06,121 OUTLET PUEBLA,11956014026,FTX ACCESORIOS,0,0,1,210
2016/09/06,131 FORUM COATZACOALCOS,11956027927,DNG SET DE VIAJE,0,0,4,1596
2016/09/06,502 PRICE TOYS GUADALAJARA,11956018010,BGM HEDBANZ NINOS,0,0,24,6144
2016/09/06,154 ALTABRISA MERIDA,11956024350,DWD CHIMUELO GIGANTE 23,0,0,5,4145
2016/09/06,120 PUEBLA 5 DE MAYO,11956026410,KNS KINETIC SAND GEMAS PRECIOSAS,0,0,11,3839
2016/09/06,130 PLAZA PATRIA,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,1,259
2016/09/06,501 CENTRO JUGUETERO,11956019464,TMNT FIGURAS RETRO 6,0,0,26,10374
2016/09/06,153 TUXTLA,11956026410,KNS KINETIC SAND GEMAS PRECIOSAS,0,0,13,4537
2016/09/06,119 LERMA,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,10,2440
2016/09/06,129 CUERNAVACA SAN DIEGO,11956028583,AGB FIG ACCION LUJO SONIDO,0,0,2,818
2016/09/06,182 ECATEPEC,11956027114,PAW INX CAJITA RUBBLE,0,0,2,578
2016/09/06,152 SAN LUIS CARSO,11956027360,PP ADVENTURE TOWN SET,0,0,1,1269
2016/09/06,119 LERMA,11956019720,MI AMIGO SULLEY,0,0,3,1512
2016/09/06,128 PLAZA LAS AMERICAS,11956033740,PAW CACHORROS TRANSFORMABLES JUMBO ASST,0,0,15,8685
2016/09/06,181 VISTA HERMOSA,11956024269,PAW PELUCHE BASICO 8,0,0,25,7725
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,3,1137
2016/09/06,118 TLALNEPANTLA,11956028759,TMT MOV2 ARMAS,0,0,12,4680
2016/09/06,128 PLAZA LAS AMERICAS,11956024269,PAW PELUCHE BASICO 8,0,0,49,15141
2016/09/06,180 JUGUETRON ONLINE,11956024266,PAW VEHICULO BASICO,0,0,16,6384
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,2,1398
2016/09/06,118 TLALNEPANTLA,11956020693,BATALLA DE LOS SEXOS,0,0,8,2888
2016/09/06,127 PREMIUM OUTLET,11956024524,STF REPUESTOS DE TELA,0,0,4,468
2016/09/06,117 TOLLIN CENTER,11956026269,DWD CHIMUELO CONTRA DRAGON CON ARMADURA,0,0,2,976
2016/09/06,127 PREMIUM OUTLET,11956015548,ZOOBLES LUZ MAGICA,0,0,7,1443
2016/09/06,116 ANGELOPOLIS,11956028574,AGB SPEEDSTERS,0,0,6,534
2016/09/06,126 GALERIAS CUERNAVACA,11956026608,DIBUJAZO,0,0,11,3069
2016/09/06,116 ANGELOPOLIS,11956019462,GUARIDA NINJA,0,0,3,9477
2016/09/06,125 LEON,11956028021,PPG PYS MINI ACTION PLAYSET AST MML4PK,0,0,4,1636
2016/09/06,115 PERINORTE,11956023814,BGM BIGOTAZO,0,0,3,807
2016/09/06,124 GALERIAS PACHUCA,11956031362,AGB PELUCHE ASST  8 8 PK,0,0,3,1227
2016/09/06,114 C. C. SANTA FE,11956025003,KNS SET DE JUEGO KINETIC SAND 500 G,0,0,21,10479
2016/09/06,113 GALERIAS INSURGENTES,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,7,2443
2016/09/06,112 GALERIAS COAPÁ,11956028699,PAW INX CAMION,0,0,3,2397
2016/09/06,112 GALERIAS COAPÁ,11956020276,DWD MINI DRAGONES,0,0,26,3614
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956024574,TMNT FIGURA DE 5 SOLO TORTUGAS,0,0,0,0
2016/09/06,109 PABELLON POLANCO,11956026554,BGM MEMORIA PAW PATROL,0,0,3,627
2016/09/06,108 PLAZA LINDAVISTA,11956027341,DGB DIGIBIRD 2 EN 1 STAND DE ARBOL,0,0,4,2196
2016/09/06,108 PLAZA LINDAVISTA,11956019775,FIGURA INDIVIDUAL 2 PAQUETE DE 2,0,0,30,4691
2016/09/06,107 CENTRAL DE ABASTOS,11956028761,TMT MOV2 FIGURA 6,0,0,6,2340
2016/09/06,107 CENTRAL DE ABASTOS,11956020693,BATALLA DE LOS SEXOS,0,0,6,2166
2016/09/06,106 REAL CENTER GUADALAJARA,11956026202,PAW INX COCHE RUBBLE,0,0,1,349
2016/09/06,105 GALERÍAS METEPEC,11956026724,MEC 5 MOD SAFARI,0,0,5,1995
2016/09/06,104 MUNDO E,11956028590,DNG MEGA SET,0,0,4,2396
2016/09/06,103 INSURGENTES,11956031728,DOG ZOOMER ZUPPIES,0,0,24,24696
2016/09/06,103 INSURGENTES,11956024574,TMNT FIGURA DE 5 SOLO TORTUGAS,0,0,3,717
2016/09/06,102 SAN COSME,11956026554,BGM MEMORIA PAW PATROL,0,0,11,2299
2016/09/06,177 BERNARDO QUINTANA,11956026113,TMT MUTATIONS MASCOTA A TORTUGA NINJA,0,0,10,4090
2016/09/06,101 GALERÍAS QUERETARO,11956027388,TMT ARMAS DE BATALLA CON SONIDO,0,0,1,529
2016/09/06,176 VIA VALLEJO,11956026269,DWD CHIMUELO CONTRA DRAGON CON ARMADURA,0,0,1,529
2016/09/06,174 GOURMETERIA,11956024266,PAW VEHICULO BASICO,1,399,0,0
2016/09/06,175 GALERIAS TOLUCA,11956026410,KNS KINETIC SAND GEMAS PRECIOSAS,0,0,0,0
2016/09/06,113 GALERIAS INSURGENTES,11956026715,MEC 3 MOD INSECTOS,1,299,0,0
2016/09/06,174 GOURMETERIA,11956026608,DIBUJAZO,0,0,2,558
2016/09/06,173 GALERIAS SERDAN,11956027926,DNG SET CREATIVO,0,0,5,995
2016/09/06,150 SAN LUIS,11956024574,TMNT FIGURA DE 5 SOLO TORTUGAS,0,0,0,0
2016/09/06,172 GALERIAS MAZATLAN,11956028579,AGB SET EXPLOSION CD PUERCOS,0,0,0,0
2016/09/06,149 LEÒN PLAZA MAYOR,11956026410,KNS KINETIC SAND GEMAS PRECIOSAS,0,0,10,3490
2016/09/06,171 TECAMACHALCO,11956031728,DOG ZOOMER ZUPPIES,0,0,8,8232
2016/09/06,148 GRAN PLAZA MERIDA,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,5,1295
2016/09/06,171 TECAMACHALCO,11956023814,BGM BIGOTAZO,0,0,1,269
2016/09/06,147 MONTEJO,11956028639,KNS BLD KINETIC BUILD BICOLOR 500 GRS,0,0,8,2552
2016/09/06,170 METROPOLI PATRIOTISMO,11956024607,DGB DIGIBIRD INDIVIDUAL,0,0,10,2590
2016/09/06,146 ALTABRISA TABASCO,11956028699,PAW INX CAMION,0,0,2,1598
2016/09/06,169 GALERIAS CAMPECHE,11956026201,PAW INX TORRE,0,0,1,999
2016/09/06,146 ALTABRISA TABASCO,11956019660,TMNT MEGAFIGURAS DE BATALLA 11,0,0,4,2796
2016/09/06,168 OAXACA,11956026609,PAW CAMION PAW PATROLLER,0,0,6,13074
2016/09/06,145 XALAPA LAS ANIMAS,11956024157,PELUCHE LANZABLE DE CHIMUELO,0,0,0,-244
2016/09/06,167 TECNOLOGICO METEPEC,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,15,7485
2016/09/06,144 XALAPA LAS AMERICAS,11956026113,TMT MUTATIONS MASCOTA A TORTUGA NINJA,0,0,1,409
2016/09/06,167 TECNOLOGICO METEPEC,11956020580,TMT FIGURAS 6 FLINGERZ,0,0,3,1227
2016/09/06,143 CORDOBA,11956026462,TMT MEGA FIGURA 11 CLASICA CON VILLANO,0,0,2,1318
2016/09/06,166 PLAZA CRYSTAL,11956024266,PAW VEHICULO BASICO,0,0,6,2394
2016/09/06,142 URUAPAN AGORA,11956027341,DGB DIGIBIRD 2 EN 1 STAND DE ARBOL,0,0,2,1098
2016/09/06,165 SAN JUAN DEL RIO,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,2,578
2016/09/06,141 LAS AMERICAS BOCA DEL RIO,11956028583,AGB FIG ACCION LUJO SONIDO,0,0,0,0
2016/09/06,164 LEON SUR,11956026554,BGM MEMORIA PAW PATROL,0,0,8,1672
2016/09/06,140 PALMAS,11956028759,TMT MOV2 ARMAS,0,0,4,1676
2016/09/06,163 ANTEA QUERETARO,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,14,3626
2016/09/06,140 PALMAS,11956020276,DWD MINI DRAGONES,0,0,20,2780
2016/09/06,162 PLAZA TLALNEPANTLA,11956027992,SFP FIG ACCION SONIDO,0,0,5,2595
2016/09/06,139 GALERIAS ATIZAPAN,11956024525,STF MAQUINA DE COSER,0,0,0,0
2016/09/06,161 GALERIAS CELAYA,11956028574,AGB SPEEDSTERS,0,0,0,0
2016/09/06,138 PLAZA VALLE ORIZABA,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,1,579
2016/09/06,160 GALERIAS ZACATECAS,11956028761,TMT MOV2 FIGURA 6,0,0,2,838
2016/09/06,137 ANDARES GUADALAJARA,11956027341,DGB DIGIBIRD 2 EN 1 STAND DE ARBOL,0,0,5,2745
2016/09/06,160 GALERIAS ZACATECAS,11956020259,DWD DRAGONES DE ACCION,0,0,5,1845
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,5,1895
2016/09/06,159 PATRIA,11956024350,DWD CHIMUELO GIGANTE 23,0,0,10,8290
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956022024,TMNT MINIFIGURAS 2 FOIL PACK,0,0,24,1387
2016/09/06,158 RIO MAYO,11956026569,BGM VASOS LOCOS,0,0,5,2095
2016/09/06,135 SAN JERONIMO,11956024163,DWD DRAGON Y VIKINGO,0,0,3,1107
2016/09/06,157 TOWN CENTER ROSARIO,11956027927,DNG SET DE VIAJE,0,0,3,1197
2016/09/06,123 GALERIAS GUADALAJARA,11956027991,SFP FIG ACCION,0,0,18,2862
2016/09/06,134 POWER CENTER COACALCO,11956024608,DGB JAULA PARA DIGIBIRD,0,0,13,4693
2016/09/06,156 TABASCO 2000,11956028577,AGB SET RESORTERA,0,0,0,0
2016/09/06,121 OUTLET PUEBLA,11956031728,DOG ZOOMER ZUPPIES,0,0,14,12306
2016/09/06,133 ALTARIA AGUASCALIENTES,11956026754,FLYING FAIRY PRINCESA,0,0,0,-399
2016/09/06,156 TABASCO 2000,11956019182,HEDBANZ DISNEY,0,0,0,0
2016/09/06,121 OUTLET PUEBLA,11956022685,LAPTOP DE DORA,0,0,1,675.5
2016/09/06,132 LA CUSPIDE,11956028029,PPG 6 DELUXE DOLL AST MML 3PK,0,0,4,1796
2016/09/06,505 PRICE TOYS ECATEPEC,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,12,2556
2016/09/06,155 PEDREGAL,11956024350,DWD CHIMUELO GIGANTE 23,0,0,7,5803
2016/09/06,121 OUTLET PUEBLA,11956015415,BATTLE GEAR ARMADURA DE LUJO,0,0,8,1642
2016/09/06,131 FORUM COATZACOALCOS,11956028759,TMT MOV2 ARMAS,0,0,2,838
2016/09/06,502 PRICE TOYS GUADALAJARA,11956027926,DNG SET CREATIVO,0,0,30,4710
2016/09/06,154 ALTABRISA MERIDA,11956026221,KNS ACK KINETIC SAND DOG DINO AST MX MML4PK,0,0,2,578
2016/09/06,120 PUEBLA 5 DE MAYO,11956026726,MEC 10 MOD DINOSAURIOS,0,0,9,4401
2016/09/06,130 PLAZA PATRIA,11956033740,PAW CACHORROS TRANSFORMABLES JUMBO ASST,0,0,6,3474
2016/09/06,501 CENTRO JUGUETERO,11956024346,TMNT FIGURA BASICAS 5 TEMPORADA 2014 24PK,0,0,6,1446
2016/09/06,153 TUXTLA,11956026754,FLYING FAIRY PRINCESA,0,0,11,8390
2016/09/06,119 LERMA,11956028577,AGB SET RESORTERA,0,0,1,449
2016/09/06,130 PLAZA PATRIA,11956020259,DWD DRAGONES DE ACCION,0,0,11,4059
2016/09/06,218 LIQUIDACION TLANEPANTLA,11956013250,PRN ACK PAPERONI VARIETY PK MTL,0,0,16,4391
2016/09/06,152 SAN LUIS CARSO,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,0,0
2016/09/06,119 LERMA,11956020699,BGM HIJOS CONTRA PADRES,0,0,9,2367
2016/09/06,129 CUERNAVACA SAN DIEGO,11956022493,MINI PELUCHES DRAGON DE 4,0,0,7,969
2016/09/06,181 VISTA HERMOSA,11956026208,PAW CACHORROS TRANSFORMABLES JUMBO,0,0,1,579
2016/09/06,152 SAN LUIS CARSO,11956019464,TMNT FIGURAS RETRO 6,0,0,0,-199
2016/09/06,119 LERMA,11956013267,FIGURA BAKUGAN 2,0,0,5,366
2016/09/06,128 PLAZA LAS AMERICAS,11956026069,DWD CHIMUELO ELECTRONICO DE LUJO,0,0,2,1798
2016/09/06,180 JUGUETRON ONLINE,11956026202,PAW INX COCHE RUBBLE,0,0,4,1396
2016/09/06,151 VILLA HERMOSA LAS AMERICAS,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,8,1672
2016/09/06,118 TLALNEPANTLA,11956024346,TMNT FIGURA BASICAS 5 TEMPORADA 2014 24PK,0,0,13,2912
2016/09/06,127 PREMIUM OUTLET,11956026428,VEHICULO DE LUXE CON FIGURA,0,0,0,0
2016/09/06,117 TOLLIN CENTER,11956026693,KNS KINETIC SAND MARIPOSA VOLCAN,0,0,5,1620
2016/09/06,127 PREMIUM OUTLET,11956018044,LA LLAVE MAGICA,0,0,5,1031
2016/09/06,116 ANGELOPOLIS,11956031649,TMT MOV2 CAMION C FIGURA,0,0,1,1449
2016/09/06,126 GALERIAS CUERNAVACA,11956027454,PAW TABLETA DE RYDER,0,0,2,738
2016/09/06,116 ANGELOPOLIS,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,26,5434
2016/09/06,125 LEON,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,5,1545
2016/09/06,115 PERINORTE,11956026113,TMT MUTATIONS MASCOTA A TORTUGA NINJA,0,0,1,409
2016/09/06,125 LEON,11956022492,MINI PELUCHES DRAGON DE 8,0,0,2,389
2016/09/06,114 C. C. SANTA FE,11956026593,PAW CACHORROS HEROES,0,0,15,3135
2016/09/06,113 GALERIAS INSURGENTES,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,8,3992
2016/09/06,113 GALERIAS INSURGENTES,11956018289,VSMILE S W TOY STORY 3,0,0,2,524
2016/09/06,112 GALERIAS COAPÁ,11956024157,PELUCHE LANZABLE DE CHIMUELO,0,0,1,245
2016/09/06,110 PLAZA CIBELES IRAPUATO,11956026221,KNS ACK KINETIC SAND DOG DINO AST MX MML4PK,0,0,2,578
2016/09/06,109 PABELLON POLANCO,11956027368,PAW 6 PACK CACHORROS TRANSFORMABLES  EXCLUSIVA JUGUETRON,0,0,0,0
2016/09/06,108 PLAZA LINDAVISTA,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,2,518
2016/09/06,108 PLAZA LINDAVISTA,11956021615,PLP 18 MARIPOSA ROSA,0,0,1,115
2016/09/06,108 PLAZA LINDAVISTA,11956013612,BTB BAKURACK,0,0,16,6708
2016/09/06,107 CENTRAL DE ABASTOS,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,14,2730
2016/09/06,106 REAL CENTER GUADALAJARA,11956026621,PAW PLAYSET DE CACHORRO A HEROE,0,0,8,4952
2016/09/06,105 GALERÍAS METEPEC,11956027989,SFP PELUCHE DE LUJO CON SONIDO,0,0,3,2787
2016/09/06,105 GALERÍAS METEPEC,11956017872,BGM HEDBANZ  ADULTOS,0,0,18,7542
2016/09/06,104 MUNDO E,11956022663,MASCARA DE TORTUGA NINJA,0,0,1,249
2016/09/06,103 INSURGENTES,11956026202,PAW INX COCHE RUBBLE,0,0,0,0
2016/09/06,102 SAN COSME,11956027454,PAW TABLETA DE RYDER,0,0,0,0
2016/09/06,101 GALERÍAS QUERETARO,11956028583,AGB FIG ACCION LUJO SONIDO,0,0,5,2045
2016/09/06,176 VIA VALLEJO,11956027389,PAW SET CACHORROS METALICOS,0,0,8,9912
2016/09/06,101 GALERÍAS QUERETARO,11956020259,DWD DRAGONES DE ACCION,0,0,28,10332
2016/09/06,175 GALERIAS TOLUCA,11956027345,DGB DIGIOWL INDIVIDUAL,0,0,6,1554
2016/09/06,121 OUTLET PUEBLA,11956027389,PAW SET CACHORROS METALICOS,1,1172,0,0
2016/09/06,174 GOURMETERIA,11956027969,KNS KINETIC SAND SET PAW PATROL,0,0,3,1497
2016/09/06,173 GALERIAS SERDAN,11956028640,KNS BLD KINETIC BUILD SET DE JUEGO,0,0,1,379
2016/09/06,173 GALERIAS SERDAN,11956018010,BGM HEDBANZ NINOS,0,0,14,4326
2016/09/06,149 LEÒN PLAZA MAYOR,11956027114,PAW INX CAJITA RUBBLE,0,0,7,2023
2016/09/06,172 GALERIAS MAZATLAN,11956022690,BGM HIJOS CONTRA PADRES DISNEY,0,0,1,419
2016/09/06,148 GRAN PLAZA MERIDA,11956028035,PPG PLH 8 BASIC PLUSH AST MML 8PK,0,0,8,2232
2016/09/06,171 TECAMACHALCO,11956024975,MDL SET DE PRINCIPIANTE,0,0,5,671
2016/09/06,148 GRAN PLAZA MERIDA,11956019459,TMNT FIGURAS DE 6  CON SONIDO,0,0,2,818
2016/09/06,170 METROPOLI PATRIOTISMO,11956026427,VEHICULO BASICO CON FIGURA,0,0,1,439
2016/09/06,147 MONTEJO,11956020370,BGM HEDBANZ ACTUALO,0,0,16,6224
2016/09/06,169 GALERIAS CAMPECHE,11956026618,PAW CACHORROS DE RES CATE,0,0,11,3289
2016/09/06,146 ALTABRISA TABASCO,11956024163,DWD DRAGON Y VIKINGO,0,0,14,5166
2016/09/06,168 OAXACA,11956027927,DNG SET DE VIAJE,0,0,7,2793
2016/09/06,145 XALAPA LAS ANIMAS,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,0,0
2016/09/06,167 TECNOLOGICO METEPEC,11956028759,TMT MOV2 ARMAS,0,0,17,7123
2016/09/06,144 XALAPA LAS AMERICAS,11956026569,BGM VASOS LOCOS,0,0,15,6285
2016/09/06,167 TECNOLOGICO METEPEC,11956023814,BGM BIGOTAZO,0,0,3,807
2016/09/06,143 CORDOBA,11956027389,PAW SET CACHORROS METALICOS,0,0,4,4956
2016/09/06,166 PLAZA CRYSTAL,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,1,289
2016/09/06,142 URUAPAN AGORA,11956028576,AGB ANGRY BIRDS DE VINIL,0,0,0,0
2016/09/06,165 SAN JUAN DEL RIO,11956026593,PAW CACHORROS HEROES,0,0,5,1045
2016/09/06,142 URUAPAN AGORA,11956018010,BGM HEDBANZ NINOS,0,0,23,7107
2016/09/06,164 LEON SUR,11956027454,PAW TABLETA DE RYDER,0,0,5,1845
2016/09/06,141 LAS AMERICAS BOCA DEL RIO,11956020259,DWD DRAGONES DE ACCION,0,0,10,3690
2016/09/06,163 ANTEA QUERETARO,11956028577,AGB SET RESORTERA,0,0,1,479
2016/09/06,140 PALMAS,11956024265,PAW FIGURA CACHORROS TRANSFORMABLES,0,0,31,6479
2016/09/06,162 PLAZA TLALNEPANTLA,11956031037,SFP SET MAX Y SNOWBALL VINIL,0,0,5,1545
2016/09/06,139 GALERIAS ATIZAPAN,11956026221,KNS ACK KINETIC SAND DOG DINO AST MX MML4PK,0,0,1,289
2016/09/06,162 PLAZA TLALNEPANTLA,11956017872,BGM HEDBANZ  ADULTOS,0,0,3,1257
2016/09/06,138 PLAZA VALLE ORIZABA,11956027033,PAW CACHORROS AEREOS,0,0,3,897
2016/09/06,161 GALERIAS CELAYA,11956020370,BGM HEDBANZ ACTUALO,0,0,8,3112
2016/09/06,137 ANDARES GUADALAJARA,11956028035,PPG PLH 8 BASIC PLUSH AST MML 8PK,0,0,24,6696
2016/09/06,160 GALERIAS ZACATECAS,11956024346,TMNT FIGURA BASICAS 5 TEMPORADA 2014 24PK,0,0,0,0
2016/09/06,137 ANDARES GUADALAJARA,11956019457,FIGURAS BASICAS 5,0,0,13,2789
2016/09/06,159 PATRIA,11956026201,PAW INX TORRE,0,0,0,0
2016/09/06,136 PLAZA NEZA CD. JARDIN,11956024479,PAW MINI FIGURAS,0,0,13,1417
2016/09/06,158 RIO MAYO,11956027389,PAW SET CACHORROS METALICOS,0,0,9,11151
2016/09/06,135 SAN JERONIMO,11956025222,KNS KIT DE PLAYA KINETIC SAND,0,0,0,0
